srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID
deu,eng,1020,1020,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.jhu-pbmt.4530.de-en,3,181
deu,eng,1020,1020,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.online-A.0.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.online-B.0.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.online-G.0.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.uedin-nmt.4313.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.uedin-syntax.4271.de-en,2,181
deu,eng,1020,1020,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.uedin-pbmt.4336.de-en,3,181
deu,eng,1020,1020,judge5,newstest2016.jhu-pbmt.4530.de-en,3,newstest2016.online-A.0.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.jhu-pbmt.4530.de-en,3,newstest2016.online-B.0.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.jhu-pbmt.4530.de-en,3,newstest2016.online-G.0.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.jhu-pbmt.4530.de-en,3,newstest2016.uedin-nmt.4313.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.jhu-pbmt.4530.de-en,3,newstest2016.uedin-syntax.4271.de-en,2,181
deu,eng,1020,1020,judge5,newstest2016.jhu-pbmt.4530.de-en,3,newstest2016.uedin-pbmt.4336.de-en,3,181
deu,eng,1020,1020,judge5,newstest2016.online-A.0.de-en,1,newstest2016.online-B.0.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.online-A.0.de-en,1,newstest2016.online-G.0.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.online-A.0.de-en,1,newstest2016.uedin-nmt.4313.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.online-A.0.de-en,1,newstest2016.uedin-syntax.4271.de-en,2,181
deu,eng,1020,1020,judge5,newstest2016.online-A.0.de-en,1,newstest2016.uedin-pbmt.4336.de-en,3,181
deu,eng,1020,1020,judge5,newstest2016.online-B.0.de-en,1,newstest2016.online-G.0.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.online-B.0.de-en,1,newstest2016.uedin-nmt.4313.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.online-B.0.de-en,1,newstest2016.uedin-syntax.4271.de-en,2,181
deu,eng,1020,1020,judge5,newstest2016.online-B.0.de-en,1,newstest2016.uedin-pbmt.4336.de-en,3,181
deu,eng,1020,1020,judge5,newstest2016.online-G.0.de-en,1,newstest2016.uedin-nmt.4313.de-en,1,181
deu,eng,1020,1020,judge5,newstest2016.online-G.0.de-en,1,newstest2016.uedin-syntax.4271.de-en,2,181
deu,eng,1020,1020,judge5,newstest2016.online-G.0.de-en,1,newstest2016.uedin-pbmt.4336.de-en,3,181
deu,eng,1020,1020,judge5,newstest2016.uedin-nmt.4313.de-en,1,newstest2016.uedin-syntax.4271.de-en,2,181
deu,eng,1020,1020,judge5,newstest2016.uedin-nmt.4313.de-en,1,newstest2016.uedin-pbmt.4336.de-en,3,181
deu,eng,1020,1020,judge5,newstest2016.uedin-syntax.4271.de-en,2,newstest2016.uedin-pbmt.4336.de-en,3,181
deu,eng,1023,1023,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.online-F.0.de-en,2,182
deu,eng,1023,1023,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.uedin-pbmt.4336.de-en,2,182
deu,eng,1023,1023,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.uedin-nmt.4313.de-en,1,182
deu,eng,1023,1023,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.uedin-syntax.4271.de-en,1,182
deu,eng,1023,1023,judge5,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.jhu-pbmt.4530.de-en,3,182
deu,eng,1023,1023,judge5,newstest2016.online-F.0.de-en,2,newstest2016.uedin-pbmt.4336.de-en,2,182
deu,eng,1023,1023,judge5,newstest2016.online-F.0.de-en,2,newstest2016.uedin-nmt.4313.de-en,1,182
deu,eng,1023,1023,judge5,newstest2016.online-F.0.de-en,2,newstest2016.uedin-syntax.4271.de-en,1,182
deu,eng,1023,1023,judge5,newstest2016.online-F.0.de-en,2,newstest2016.jhu-pbmt.4530.de-en,3,182
deu,eng,1023,1023,judge5,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.uedin-nmt.4313.de-en,1,182
deu,eng,1023,1023,judge5,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.uedin-syntax.4271.de-en,1,182
deu,eng,1023,1023,judge5,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.jhu-pbmt.4530.de-en,3,182
deu,eng,1023,1023,judge5,newstest2016.uedin-nmt.4313.de-en,1,newstest2016.uedin-syntax.4271.de-en,1,182
deu,eng,1023,1023,judge5,newstest2016.uedin-nmt.4313.de-en,1,newstest2016.jhu-pbmt.4530.de-en,3,182
deu,eng,1023,1023,judge5,newstest2016.uedin-syntax.4271.de-en,1,newstest2016.jhu-pbmt.4530.de-en,3,182
deu,eng,1024,1024,judge5,newstest2016.uedin-nmt.4313.de-en,1,newstest2016.online-F.0.de-en,4,183
deu,eng,1024,1024,judge5,newstest2016.uedin-nmt.4313.de-en,1,newstest2016.online-G.0.de-en,4,183
deu,eng,1024,1024,judge5,newstest2016.uedin-nmt.4313.de-en,1,newstest2016.jhu-syntax.4517.de-en,5,183
deu,eng,1024,1024,judge5,newstest2016.uedin-nmt.4313.de-en,1,newstest2016.jhu-pbmt.4530.de-en,2,183
deu,eng,1024,1024,judge5,newstest2016.uedin-nmt.4313.de-en,1,newstest2016.uedin-pbmt.4336.de-en,2,183
deu,eng,1024,1024,judge5,newstest2016.online-F.0.de-en,4,newstest2016.online-G.0.de-en,4,183
deu,eng,1024,1024,judge5,newstest2016.online-F.0.de-en,4,newstest2016.jhu-syntax.4517.de-en,5,183
deu,eng,1024,1024,judge5,newstest2016.online-F.0.de-en,4,newstest2016.jhu-pbmt.4530.de-en,2,183
deu,eng,1024,1024,judge5,newstest2016.online-F.0.de-en,4,newstest2016.uedin-pbmt.4336.de-en,2,183
deu,eng,1024,1024,judge5,newstest2016.online-G.0.de-en,4,newstest2016.jhu-syntax.4517.de-en,5,183
deu,eng,1024,1024,judge5,newstest2016.online-G.0.de-en,4,newstest2016.jhu-pbmt.4530.de-en,2,183
deu,eng,1024,1024,judge5,newstest2016.online-G.0.de-en,4,newstest2016.uedin-pbmt.4336.de-en,2,183
deu,eng,1024,1024,judge5,newstest2016.jhu-syntax.4517.de-en,5,newstest2016.jhu-pbmt.4530.de-en,2,183
deu,eng,1024,1024,judge5,newstest2016.jhu-syntax.4517.de-en,5,newstest2016.uedin-pbmt.4336.de-en,2,183
deu,eng,1024,1024,judge5,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.uedin-pbmt.4336.de-en,2,183
deu,eng,928,928,judge13,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.uedin-pbmt.4336.de-en,2,184
deu,eng,928,928,judge13,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.uedin-syntax.4271.de-en,2,184
deu,eng,928,928,judge13,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.online-F.0.de-en,3,184
deu,eng,928,928,judge13,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.jhu-syntax.4517.de-en,4,184
deu,eng,928,928,judge13,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.KIT.4482.de-en,1,184
deu,eng,928,928,judge13,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.online-A.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.online-B.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.online-G.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.jhu-pbmt.4530.de-en,2,newstest2016.uedin-nmt.4313.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.uedin-syntax.4271.de-en,2,184
deu,eng,928,928,judge13,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.online-F.0.de-en,3,184
deu,eng,928,928,judge13,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.jhu-syntax.4517.de-en,4,184
deu,eng,928,928,judge13,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.KIT.4482.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.online-A.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.online-B.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.online-G.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-pbmt.4336.de-en,2,newstest2016.uedin-nmt.4313.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-syntax.4271.de-en,2,newstest2016.online-F.0.de-en,3,184
deu,eng,928,928,judge13,newstest2016.uedin-syntax.4271.de-en,2,newstest2016.jhu-syntax.4517.de-en,4,184
deu,eng,928,928,judge13,newstest2016.uedin-syntax.4271.de-en,2,newstest2016.KIT.4482.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-syntax.4271.de-en,2,newstest2016.online-A.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-syntax.4271.de-en,2,newstest2016.online-B.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-syntax.4271.de-en,2,newstest2016.online-G.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.uedin-syntax.4271.de-en,2,newstest2016.uedin-nmt.4313.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-F.0.de-en,3,newstest2016.jhu-syntax.4517.de-en,4,184
deu,eng,928,928,judge13,newstest2016.online-F.0.de-en,3,newstest2016.KIT.4482.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-F.0.de-en,3,newstest2016.online-A.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-F.0.de-en,3,newstest2016.online-B.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-F.0.de-en,3,newstest2016.online-G.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-F.0.de-en,3,newstest2016.uedin-nmt.4313.de-en,1,184
deu,eng,928,928,judge13,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.KIT.4482.de-en,1,184
deu,eng,928,928,judge13,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.online-A.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.online-B.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.online-G.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.jhu-syntax.4517.de-en,4,newstest2016.uedin-nmt.4313.de-en,1,184
deu,eng,928,928,judge13,newstest2016.KIT.4482.de-en,1,newstest2016.online-A.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.KIT.4482.de-en,1,newstest2016.online-B.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.KIT.4482.de-en,1,newstest2016.online-G.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.KIT.4482.de-en,1,newstest2016.uedin-nmt.4313.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-A.0.de-en,1,newstest2016.online-B.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-A.0.de-en,1,newstest2016.online-G.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-A.0.de-en,1,newstest2016.uedin-nmt.4313.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-B.0.de-en,1,newstest2016.online-G.0.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-B.0.de-en,1,newstest2016.uedin-nmt.4313.de-en,1,184
deu,eng,928,928,judge13,newstest2016.online-G.0.de-en,1,newstest2016.uedin-nmt.4313.de-en,1,184
deu,eng,929,929,judge13,newstest2016.uedin-syntax.4271.de-en,4,newstest2016.online-A.0.de-en,5,185
deu,eng,929,929,judge13,newstest2016.uedin-syntax.4271.de-en,4,newstest2016.online-G.0.de-en,1,185
deu,eng,929,929,judge13,newstest2016.uedin-syntax.4271.de-en,4,newstest2016.jhu-pbmt.4530.de-en,3,185
